order_id,customer_id,date,city,channel,product,quantity,unit_price,promo_code,distance_km,delay_min,rating,comment,is_bad_review
O000929,C0398,2025/10/05,Paris,store ,  brownie  ,1,2.46,VIP,0.0,4.5,5/5,,0
O000824,C0087,2025-12-08 19:41:00,LILLE,Web,asndwich,2,5.79,,2.7823800318997374,26.5,2/5,,1
O001532,C0093,2026-01-10 13:47:00,toulouse, store, latte,2,"3,97",WELCOME10,0.0,7.6,4,"Livraison rapide, produit conforme.",0
O001215,C0381,2025-11-09 17:07:00,paris,  store  ,espresso,1,1.87,,0.0,8.7,,"Parfait, rien à dire.",0
O000505,C0406,2025-10-07 14:36:00,Paris,web,  latte  ,1,3.14,,1.7934794943273873,15.1,5,Super latte ! Rapide et délicieux 😍,0
O002965,C0049,18/12/2025 17:06,  Toulouse  ,store, tea,1,2.05,,0.0,5.6,5,"Accueil top, commande nickel.",0
O002396,C0172,2025-10-07 19:26:00,NANTES,store,COOKIE,2,"1,90",,0.0,13.3,5,"Accueil top, commande nickel.",0
O001997,C0018,2026-01-05 12:31:00,Nantes,  app  ,CAPPUCCINO,1,3.5,HAPPYHOUR,1.0192926352043825,21.7,3,"J'adore ce café, merci ! ☕",0
O001959,C0425,03/11/2025 12:03, Lyon,APP,CAPPUCCINO,1,3.63,,0.8676391712628914,19.1,5,"J'adore ce café, merci ! ☕",0
O001385,C0375,21/09/2025 14:17,Paris,store,brownie,1,2.83,,0.0,7.4,5/5,Super brownie ! Rapide et délicieux 😍,0
O000895,C0045,2025/12/28,MARSEILLE,Store,esprseso,1,226,HAPPYHOUR,,7.4,4,"Livraison rapide, produit conforme.",0
O000829,C0068,2025-11-09 13:04:00, Nice,app ,tea,1,"2,58",STUDENT,3.839857816990113,22.6,1/5,"Service catastrophique, je ne reviendrai pas.",1
O002921,C0400,2025-09-01 14:52:00,Lyon,app,Brownie,1,2.62,HAPPYHOUR,3.9049678995241934,16.1,3,"Très bon, je recommanderai 👍",0
O001684,C0086,2025-10-25 18:33:00,  Paris  ,app,cpapuccino,1,4.02,,8.132609169220567,26.6,5,,0
O002575,C0330,2025/10/15,  Lyon  ,,mcoha,1,3.68,,2.4056728600704744,16.8,4,Super mocha ! Rapide et délicieux 😍,0
O002970,C0235,24/10/2025 09:38,paris,APP,  sandwich  ,1,543,,1.1516306142103792,14.8,4,"Accueil top, commande nickel.",0
O002513,C0298,2026-01-03 10:25:00,Nantes ,Store, latte,1,3.95,STUDENT,0.0,-5.7,5/5,"Parfait, rien à dire.",0
O000653,C0433,20/12/2025 10:41,Lille ,app , espresso,1,1.86,,1.5215989408647668,13.0,4,"j'adore ce café, merci ! ☕",0
O000173,C0089,2025/12/11,Paris,WEB,  latte  ,1,4.08,HAPPYHOUR,0.6390696488894935,12.7,5,"Parfait, rien à dire.",0
O000039,C0028,2025/09/16,Paris, app,espresso ,1,2.41€,,0.6646304367578714,22.3,5,"Parfait, rien à dire.",0
O002861,C0412,30/12/2025 13:24,Nice ,App,espresso ,1,1.58,,2.161272829331095,22.5,5/5,,0
O000714,C0362,09/25/2025 07:48 PM,Lyon,  app  , latte,1,3.64,,3.8865562887419616,21.5,1,"Horrible expérience, remboursement ?",1
O000091,C0433,2025/09/08,LILLE,  app  ,cookie,1,"1,31",,1.9384818290829646,13.9,5,Super  cookie  !  Rapide  et  délicieux  😍,0
O002955,C0443,23/09/2025 14:42,  Lille  ,STORE,Cappuccino,3,402,VIP,0.0,126.7,2/5,"Trop long, 127 min d'attente, inadmissible.",1
O001206,C0315,2025/12/08,Paris ,Web,Cookie,1,1.74€,VIP,1.81415991982925,22.3,1,Déçue… cookie froid et pas bon 😡,1
O002586,C0289,2025-09-28 19:27:00,Lille,Web,americano,1,"2,40",HAPPYHOUR,,11.8,3,"Très bon, je recommanderai 👍",0
O001828,C0266,2025-12-18 17:03:00,Paris,app,  cappuccino  ,1,"4,22",WELCOME10,1.940241747816506,11.9,2,"Commande  incorrecte,  vraiment  nul.",1
O001156,C0181,2025-09-04 17:14:00,PARIS,app,  mocha  ,1,4.77,WELCOME10,2.0259102953960766,7.1,1,,1
O001325,C0425,2025-09-24 19:06:00,Lyon,app,ESPRESSO,1,1.79,VIP,1.1222928463389357,15.9,5,,0
O000217,C0221,2025-11-05 19:19:00,Marseille,store,latte,-1,4.09,,0.0,-11.2,3,"Livraison rapide, produit conforme.",0
O000511,C0229,2026-01-13 13:49:00,Paris, store,sanwdich,1,5.21,,0.0,14.4,5,"J'adore ce café, merci ! ☕",0
O001681,C0087,2025-10-11 12:04:00, Lille,  web  ,  mocha  ,2,4.45€,STUDENT,3.51359301156997,23.0,5/5,"Livraison rapide, produit conforme.",0
O000500,C0327,11/10/2025 19:35, Paris,STORE,brownie,1,"2,35",,0.0,17.5,4/5,,0
O002549,C0145,15/11/2025 13:01,BORDEAUX,  app  ,Mocha,1,3.79,STUDENT,2.906779524247677,23.5,4,"J'adore ce café, merci ! ☕",0
O001857,C0395,22/11/2025 19:43,Paris,WEB, brownie,1,2.44,HAPPYHOUR,2.0066949817427546,21.4,5,"Accueil top, commande nickel.",0
O001389,C0432,27/10/2025 08:37, Paris, store,latte ,1,"3,74",,0.0,6.4,1,"Commande  incorrecte,  vraiment  nul.",1
O001520,C0116,2025-10-02 18:27:00,  Nice  ,app, cappuccino,1,3.93,WELCOME10,1.6061150249236007,28.4,,"Accueil top, commande nickel. !!!",0
O002387,C0349,17/10/2025 19:50,lille,Store,mocha ,1,"4,16",HAPPYHOUR,0.0,17.9,4,"J'adore ce café, merci ! ☕",0
O002722,C0212,09/10/2025 01:32 PM, Marseille,web,Espresso,1,3641,WELCOME10,4.237822418912901,23.4,4,"Livraison rapide, produit conforme. !!!",0
O002077,C0357,11-11-25 12h17,Paris,app,CAPPUCCINO,1,"3,76",,1.1864792602620875,16.7,4,Super cappuccino ! Rapide et délicieux 😍,0
O001541,C0328,18/11/2025 19:17,Nantes,WEB,Americano,0,198,,2.0287057758081235,15.6,4,,0
O001218,C0149,2026-01-02 12:02:00,Paris, web,BROWNIE,1,2.42,,2.222750354390715,24.0,5,"Commande incorrecte, vraiment nul.",1
O001417,C0444,2026-01-14 12:48:00, Paris,web,cookie ,1,169,,3.5484273326859097,18.5,5/5,Super cookie ! Rapide et délicieux 😍,0
O002218,C0040,2026-01-14 17:10:00,  Lille  ,app,cappuccino,2,3.49,,0.42910021796031034,8.3,5,"Très bon, je recommanderai 👍",0
O002622,C0427,13/10/2025 19:28,Paris,  web  ,cookie,2,2.06€,WELCOME10,4.035127052377455,16.7,4,Super cookie ! Rapide et délicieux 😍,0
O001677,C0128,2025/12/01,PARIS,Store,brownie ,1,1.97,WELCOME10,0.0,13.7,5,,0
O001198,C0048,11/19/2025 08:51 PM,  Lille  , store, cookie,1,1.87€,,0.0,2.3,4,"accueil top, commande nickel.",0
O001543,C0098,14/09/2025 17:03,  Lyon  ,app,Sandwich,1,"5,50",STUDENT,3.0589482391953857,13.2,2/5,"Horrible expérience, remboursement ?",1
O000954,C0112,2025-11-12 18:25:00, Marseille,web ,ESPRESSO,1,1.75,,1.6161210077783248,19.7,5,,0
O000751,C0280,2025-09-18 17:09:00,  Parsi  ,WEB,Cappuccino,0,"3,74",STUDENT,5.164342097788976,20.6,2,,1
O000235,C0201,2025-10-12 13:52:00, Nantes,app,latte,1,3.69,,0.18413312625649164,24.0,,"J'adore ce café, merci ! ☕",0
O000733,C0313,2025/09/20,Bordeaux,  app  ,Espresso,1,181,,2.018418948875384,18.8,3,"Accueil top, commande nickel.",0
O002993,C0420,2025-10-11 19:02:00,bordaeux,app,MOCHA,1,4.94,,1.4749183522232312,18.8,5,,0
O001157,C0312,2026/01/09,Lyon,STORE,ESPRESSO,1,"2,16",,0.0,1.7,5,"Accueil top, commande nickel.",0
O002574,C0109,2025-09-22 18:06:00,  Paris  ,  app  ,latte,1,,STUDENT,1.9474366397517833,21.1,,,0
O002446,C0322,04/12/2025 12:24,Toulouse ,  web  ,brownie,2,"1,97",,1.4649385144229405,29.0,4,"Livraison rapide, produit conforme.",0
O001210,C0272,2025-11-12 20:00:00,  Paris  ,Web,cappuccino,1,4.38€,,5.088624440569044,-19.1,4,,0
O001066,C0224,2025-11-06 09:58:00,Nantes,store ,,1,3.99,,0.0,10.9,5,Super latte ! Rapide et délicieux 😍 !!!,0
O002157,C0326,2025-11-20 19:45:00,Prais,App,cappuccino,2,3.59,WELCOME10,1.0862128149730976,24.2,3,Super cappuccino ! Rapide et délicieux 😍,0
O001063,C0271,02/10/2025 14:30,Lyon,store,cookie ,1,1.3,,0.0,8.8,5,"Accueil top, commande nickel.",0
O001168,C0301,03/12/2025 14:15,Paris,App,mocha ,1,4.12,STUDENT,1.469774632929836,16.3,5,"Accueil top, commande nickel.",0
O001493,C0239,2025-09-11 17:24:00, Nice,  store  , brownie,1,2.17,,0.0,0.0,5,"Très bon, je recommanderai 👍",0
O000698,C0264,2025/09/21,Paris ,  web  ,cookie,3,1.84,,0.8635455522570206,17.3,5,Super cookie ! Rapide et délicieux 😍,0
O000885,C0330,04/09/2025 09:20,Lyon,APP, tea,1,2.64,,1.1722418031072415,13.0,1,"Parfait, rien à dire.",0
O000144,C0211,22/09/2025 08:11,  Paris  ,Web,sandwich ,1,5.72,HAPPYHOUR,2.2865395744063615,13.4,5,,0
O002943,C0289,24/12/2025 19:24,Lille,web, mocha,1,3.89,VIP,1.812023965609292,16.3,,"Service catastrophique, je ne reviendrai pas. !!!",1
O000851,C0431,2025-11-06 09:45:00,MARSEILLE,app ,cappuccino ,3,3.67,,2.7558632391435793,15.4,3,"Accueil top, commande nickel.",0
O000718,C0438,2025/12/01,Bordeaux , app,tea,1,2.31,,2.243094013882255,12.6,3,,0
O002865,C0081,10/16/2025 01:58 PM,Nantes,Web,espresso,2,1.57,,1.3293734389477827,18.6,5,,0
O000265,C0241,26/12/2025 12:07, Nice,Web,acppuccino,1,3.73,,1.0063234092751898,24.0,1/5,,1
O000076,C0235,2025-11-30 18:38:00,,app ,Espresso,2,2.43€,,0.4793358454086429,18.5,5,"accueil top, commande nickel.",0
O000396,C0418,20-10-25 14h06, Nice,store,,1,2.43,,0.0,14.9,3,"Parfait, rien à dire.",0
O002546,C0430,2025/12/22,Nantes,Store, cookie,1,219,,,13.8,4,Super cookie ! Rapide et délicieux 😍,0
O002225,C0370,2025-10-05 17:44:00,  Marseille  ,app,cappuccino ,1,3.9,,1.3871935516359688,12.1,5,,0
O002800,C0296,2025-10-30 17:24:00,Lille ,web ,cappuccino ,2,3.43,,3.585353621551317,19.7,5,,0
O000397,C0054,2025-12-21 13:02:00,  Paris  ,  web  , mocha,1,3.81,STUDENT,2.3832355180547093,25.2,5,,0
O001366,C0206,2025-11-02 18:46:00, Paris,  store  ,cookie,2,1.84,,0.0,14.0,2,Déçue… cookie froid et pas bon 😡,1
O002501,C0075,2025-11-18 18:39:00,paris,a pp,AMERICANO,1,"2,60",,2.6544498078925844,26.0,4,"Livraison rapide, produit conforme.",0
O001904,C0261,2026-01-07 20:27:00, Toulouse,  web  ,americano,1,2.31,STUDENT,3.3412953449586644,15.2,5,"Très bon, je recommanderai 👍",0
O000596,C0164,10/09/2025 17:31,Paris ,app,Tea,1,"2,30",,,14.7,2,"Horrible expérience, remboursement ?",1
O002110,C0051,2026-01-12 18:53:00,Toulouse,  app  ,Latte,1,3.43€,STUDENT,3.920458339472238,24.2,4,"J'adore ce café, merci ! ☕",0
O001297,C0081,11/06/2025 08:42 AM,NANTES,web,cappuccino ,1,3.52,,2.953613974991641,16.1,,"Livraison rapide, produit conforme.",0
O001822,C0298,2025-11-27 20:58:00,Nantes, stroe,espresso,1,2.07,HAPPYHOUR,0.0,7.5,4,"Livraison rapide, produit conforme. !!!",0
O000873,C0222,2025-10-04 19:55:00,lyon,WEB,espresso,1,1.83,,3.409004421403463,16.7,4,"J'adore ce café, merci ! ☕",0
O002912,C0371,2025-09-26 14:16:00,Lyon,App,  latte  ,1,3.75,,0.453709767668373,14.1,5,"Parfait, rien à dire.",0
O002327,C0334,2025-09-05 12:59:00,  Toulouse  ,store,  espresso  ,2,1.82,,0.0,17.2,5,"Accueil top, commande nickel.",0
O001549,C0143,21/09/2025 09:06, Paris,store ,  latte  ,1,3.74,,0.0,3.5,5/5,"Livraison rapide, produit conforme.",0
O000037,C0408,2025-10-01 18:18:00,Nantes,  web  ,latte,1,4.12,STUDENT,3.9921514496438717,24.2,4,"Livraison  rapide,  produit  conforme.  !!!",0
O002527,C0010,2025-12-25 19:57:00,Lyon,  app  , cookie,2,1.69,VIP,3.282167173303634,18.7,5,"J'adore ce café, merci ! ☕ !!!",0
O002144,C0254,2025-10-24 12:34:00,PARIS,  app  ,cookie,2,"2,22",STUDENT,0.12624732170804867,17.2,5,"Parfait, rien à dire.",0
O002941,C0356,2025-12-30 14:34:00, Toulouse,  app  ,  latte  ,1,3.58,,6.763459461608234,26.4,4,Super latte ! Rapide et délicieux 😍,0
O000978,C0389,2025-12-04 09:55:00,Lyon ,  app  ,Espresso,2,1.49,,2.2764389764375914,9.1,1,"très bon, je recommanderai 👍",0
O001572,C0155,2025-10-22 13:02:00,  Bordeaux  , store,BROWNIE,3,2.27,,0.0,20.5,4,"Livraison rapide, produit conforme.",0
O001123,C0223,15-09-25 17h40,lyon,APP,Brownie,2,"1,66",,2.9351841567494783,15.0,5,,0
O002240,C0215,2025-09-11 09:40:00,  Pairs  ,APP,cookie ,1,1.77,,2.344636214368692,9.3,4,"Livraison rapide, produit conforme.",0
O001893,C0275,2026-01-13 12:49:00,Lille,STORE,brownie ,1,2.01€,WELCOME10,0.0,16.6,5/5,"Livraison rapide, produit conforme.",0
O000172,C0034,30-12-25 17h51,bordeaux, web, americano,2,2.21,,3.5754223910031704,16.4,5,"J'adore ce café, merci ! ☕",0
O000729,C0300,01/09/2025 19:02,Lyon,app,BROWNIE,2,204,,0.5956023531622606,-18.4,4,,0
O000413,C0280,2025-10-02 18:16:00,aPris,web,  cookie  ,1,1.83,,1.0600409720681048,21.7,2,"Horrible expérience, remboursement ?",1
O001517,C0334,2025-10-03 08:50:00,TOULOUSE,STORE,tea ,1,"2,75",,0.0,3.4,4,"J'adore ce café, merci ! ☕",0
O001650,C0348,2025-12-26 14:25:00, Lille,app ,latte,1,3.83,WELCOME10,3.578034619650461,11.9,4,"Très bon, je recommanderai 👍 !!!",0
O000461,C0015,2025-10-01 20:48:00,Prais,stoer ,cappuccino,1,3.49,,0.0,1.0,5,"Parfait, rien à dire.",0
O000617,C0014,2026-01-11 12:02:00,  Bordeaux  ,app,MOCHA,1,4.3,,2.907914711823433,22.1,4,"Très bon, je recommanderai 👍",0
O000115,C0418,2025-09-19 13:35:00,Nice,store,espresso ,2,"2,39",,0.0,24.3,5,"Très bon, je recommanderai 👍",0
O000418,C0320,2025-10-15 08:45:00,  Paris  ,  app  ,Espresso,1,1.72,,0.2501058479510801,6.7,5,"Parfait, rien à dire.",0
O001626,C0093,02/12/2025 13:48,toulouse, store, latte,1,3.99,,0.0,16.6,,Déçue… latte froid et pas bon 😡,1
O002940,C0231,06/12/2025 18:02,,app,brownie,3,"2,26",WELCOME10,1.4500533889947012,15.0,4,"Livraison rapide, produit conforme.",0
O000090,C0393,2025-12-16 17:27:00,Marseille,app,a mericano,1,2.2,VIP,1.613537502082148,10.3,5,"Très bon, je recommanderai 👍",0
O002083,C0427,2025-10-02 12:11:00,Paris,web,americano ,2,2.6,,,13.4,4,"très bon, je recommanderai 👍 !!!",0
O000754,C0312,26/12/2025 17:32,  Lyon  ,Store,cookie,2,1.87,,0.0,10.3,4,"Parfait,  rien  à  dire.",0
O001631,C0240,2025/11/18,Nantes,WEB,brownie ,1,2.72,VIP,3.6211762959188287,25.3,5/5,,0
O000012,C0179,10/12/2025 14:34,paris,app,  mocha  ,1,4.32,,1.0273414609636982,18.0,,Super mocha ! Rapide et délicieux 😍,0
O002445,C0217,14-09-25 17h27,yLon,, americnao,1,"2,57",WELCOME10,3.325838947896661,17.0,1,"service catastrophique, je ne reviendrai pas.",1
O000285,C0272,18/12/2025 17:46,Paris,Web,Brownie,1,"2,16",HAPPYHOUR,1.4499981595330393,17.5,5,"Livraison rapide, produit conforme.",0
O001067,C0358,2025-10-22 17:17:00,YLON,app,espresso,1,2.0,STUDENT,4.675718895850158,25.7,4,,0
O001192,C0030,2025-09-03 09:22:00,Paris,APP,tea ,1,"2,46",HAPPYHOUR,1.711158502590343,6.7,4/5,Super tea ! Rapide et délicieux 😍,0
O001441,C0001,2025-12-16 12:18:00,PARIS,store,latte,1,,,0.0,8.9,,,0
O002802,C0208,2025-10-01 18:36:00,B ordeaux,app,tea,2,2.52,,0.8063396225070658,22.9,4,"Très bon, je recommanderai 👍",0
O002801,C0075,31-12-25 19h09,Paris , app,Cookie,2,2.07€,VIP,3.212637162590316,19.7,5,Super cookie ! Rapide et délicieux 😍,0
O002711,C0194,2025/12/05,  Paris  ,,sandwich,0,543,,3.641186084154575,20.9,4/5,Super sandwich ! Rapide et délicieux 😍 !!!,0
O001569,C0068,09/11/2025 12:30,  Nice  ,  app  ,MOCHA,1,4.39,,3.2817568200553566,25.3,3/5,"Très bon, je recommanderai 👍 !!!",0
O002428,C0034,2025-11-13 18:00:00, Bordeaux,web,Cookie,1,1.30€,WELCOME10,4.076684220120829,27.2,1,,1
O002578,C0440,2025-10-27 17:55:00,Lyon ,app,Latte,1,3.25,WELCOME10,,19.6,5,Super latte ! Rapide et délicieux 😍,0
O001688,C0191,2025/09/26,marseille,web , espresso,4,2.29,,0.32977748041267246,17.9,5,"Très bon, je recommanderai 👍",0
O000852,C0240,2025/10/23,Nantes,WEB,latte ,1,4.03,,7.606985175864413,26.1,5,"Accueil top, commande nickel. !!!",0
O002208,C0115,2025-10-22 08:34:00,oBrdeaux, store,  brownie  ,1,1.97,WELCOME10,0.0,9.6,4,Super brownie ! Rapide et délicieux 😍,0
O000896,C0115,2025-10-19 12:41:00,Bordeaux,store,cookie,1,1.46,STUDENT,0.0,12.8,4,"Livraison rapide, produit conforme.",0
O000497,C0422,2025-11-23 18:52:00,lille,app,MCOHA,2,4.39,WELCOME10,0.36090872692093506,18.8,5,"J'adore ce café, merci ! ☕",0
O002306,C0199,2025-11-09 18:36:00,Bordeaux,  app  ,espresso,1,2.06€,,1.2523190577682455,19.7,4,"J'adore ce café, merci ! ☕",0
O001783,C0164,30-09-25 18h53,Paris, app,Cappuccino,1,3.28,STUDENT,1.216610169142093,19.3,5/5,Déçue… cappuccino froid et pas bon 😡,1
O000336,C0258,2025-10-14 18:21:00,Lyon,STORE,americano,1,"2,39",,0.0,-16.3,5,"Très bon, je recommanderai 👍",0
O000516,C0118,2025-09-25 20:17:00,Marseille,app ,Americano,4,2.02,,3.793549021989684,17.2,5,,0
O001349,C0422,02/11/2025 17:49,Lille,APP,mocha ,2,3.97€,,2.7523408097752484,18.1,5,"J'adore  ce  café,  merci  !  ☕",0
O001016,C0229,2025-11-28 14:52:00,paris,Store,ESPRESSO,4,2.05,VIP,0.0,10.8,5,,0
O002809,C0411,2026/01/04,  Bordeaux  ,web, americano,1,2.21,,1.0399966283219035,20.9,5,Super americano ! Rapide et délicieux 😍,0
O002804,C0165,20-09-25 14h35,OBRDEAUX,STORE, americano,1,2.39,,0.0,12.6,4,"J'adore ce café, merci ! ☕",0
O001782,C0213,12/01/2026 19:13, Bordeaux,  web  ,CAPPUCCINO,1,3.68,,1.2289041954796553,24.1,4,"Accueil top, commande nickel.",0
O001786,C0003,2025/12/31,  Nantes  ,Web,Mocha,1,4.79,,1.9668735936990056,21.0,4,"Accueil top, commande nickel. !!!",0
O002071,C0291,2025-09-17 13:16:00,Paris, app,cookie ,1,1.64,,0.9474135760130165,138.4,,Super cookie ! Rapide et délicieux 😍,0
O000357,C0124,2025-11-05 18:38:00,Nantes,store ,americano ,1,2.40€,VIP,0.0,14.1,4,Super americano ! Rapide et délicieux 😍,0
O002853,C0365,2025-11-16 12:59:00,Lille,WEB,  cookie  ,1,123,,,22.9,,"Parfait, rien à dire.",0
O001313,C0160,2025-09-28 17:44:00,PARIS,web,SANDWICH,2,528,,0.34206638322835603,17.2,3,"Livraison rapide, produit conforme.",0
O001636,C0313,2025-12-10 13:09:00,,APP, mocha,1,4.22,STUDENT,4.87271322590309,24.9,3,"J'adore ce café, merci ! ☕",0
O000551,C0391,2026-01-03 13:39:00,Paris ,APP,Espresso,4,182,,2.577606973213576,18.5,,,0
O002389,C0352,2025/11/02,, store,CAPPUCCINO,3,,,,18.9,5,"J'adore ce café, merci ! ☕",0
O002480,C0094,02/09/2025 12:00,Pairs,tSore,americano,-1,"2,37",STUDENT,0.0,10.9,5/5,"J'adore ce café, merci ! ☕",0
O002522,C0324,19-12-25 09h54,Nantes,  app  ,latte,1,3.46,,1.6290364249997598,21.6,5/5,,0
O000764,C0200,2025-11-12 10:55:00, Marseille,App,mocha,2,4.33,,2.6740673669011,16.8,5,Super mocha ! Rapide et délicieux 😍,0
O001228,C0309,2026-01-11 17:17:00, Paris,store,latte ,1,3.51€,,0.0,6.6,5,"Parfait, rien à dire.",0
O002823,C0201,2025-09-04 12:43:00,Nantes,app,espresso ,1,1.66,,,19.6,,"Trop long, 20 min d'attente, inadmissible.",1
O000958,C0312,2025-09-10 19:29:00, Lyon, store,cappuccino,2,3.53,WELCOME10,0.0,16.5,5,"J'adore ce café, merci ! ☕",0
O001774,C0255,29/12/2025 10:32, Lyon,app ,  brownei  ,3,"2,38",HAPPYHOUR,3.42098284013103,19.7,2,"Trop long, 20 min d'attente, inadmissible.",1
O002142,C0040,2025-10-12 17:45:00, Lille,app,espresso ,3,2.15€,STUDENT,0.32700929496248005,6.4,5,"Très bon, je recommanderai 👍",0
O001009,C0400,2025-11-05 09:54:00,  Lyon  ,  app  ,  sandwich  ,1,"5,34",,5.35955956055053,16.2,,"Très bon, je recommanderai 👍",0
O001093,C0161,2025-09-01 09:23:00,Nantes ,STORE,Cookie,2,1.75,,0.0,7.5,1,"Accueil top, commande nickel.",0
O002675,C0030,21/10/2025 19:08,prais,app,cookie ,1,1.89,STUDENT,3.4491973476618116,24.5,3,"Accueil top, commande nickel.",0
O000997,C0107,19/09/2025 19:27,Marseille,  app  ,Snadwich,1,5.37,,2.0313676422090174,26.9,3,"Très bon, je recommanderai 👍",0
O001680,C0375,2025-10-20 14:20:00,  Paris  ,STORE,  americano  ,1,186,VIP,0.0,7.6,5,,0
O000154,C0152,2025-12-07 17:04:00,Marseille , pap,latte,1,,,1.1835294587390703,11.6,,"Très  bon,  je  recommanderai  👍",0
O002783,C0176,11/29/2025 01:23 PM,Paris,  app  ,CAPPUCCINO,2,327,WELCOME10,1.3075635529383869,24.9,5/5,"Accueil top, commande nickel.",0
O000581,C0425,2026-01-02 10:25:00,  Lyon  ,app,COOKIE,1,"1,52",,1.909990141304706,14.6,5,"J'adore ce café, merci ! ☕",0
O001471,C0156,15/12/2025 13:33,Lyon,web , mocha,1,4.02,VIP,0.889135257170918,21.4,1/5,,0
O000704,C0244,22/09/2025 17:02,Marseille,app,mocha ,1,4.16€,,1.0060850992578405,10.5,4,"Livraison rapide, produit conforme.",0
O001213,C0025,2025-09-13 20:21:00,  Lille  ,  app  ,brownie,3,2.73,,1.681069382715772,15.1,5/5,"Accueil top, commande nickel.",0
O000897,C0303,2025-12-15 13:45:00,Paris, app,,1,4.2,VIP,2.302842192933629,19.8,3,"J'adore ce café, merci ! ☕",0
O000488,C0289,31/10/2025 18:03,LILLE,web,LATTE,4,3.58,STUDENT,7.122821985077227,33.2,1,Déçue… latte froid et pas bon 😡,1
O000560,C0255,2025/09/28,Lyon, app,LATTE,1,3.90€,,,10.2,4,"Très bon, je recommanderai 👍",0
O001142,C0400,2025-12-15 17:32:00,YLON,app ,cappuccino,1,3.83,WELCOME10,1.2587696799086827,15.6,3,"Accueil top, commande nickel.",0
O001120,C0151,2025-10-08 20:01:00,Paris,app,MOCHA,1,3.92,STUDENT,,4.7,3,Super mocha ! Rapide et délicieux 😍,0
O000513,C0020,04/11/2025 17:00,  Lille  ,,AMERICANO,1,2.37,,22.584151829648896,47.3,1,,1
O000634,C0288,2025-11-18 18:42:00,Paris ,  app  ,sandwich,0,5.67,WELCOME10,,25.1,2,"Trop long, 25 min d'attente, inadmissible.",1
O002585,C0392,2025/11/14,Pairs,STORE, latte,1,3.52,VIP,0.0,6.1,4/5,,0
O001665,C0073,2025-12-28 14:55:00, Paris,App,cookie,3,1.67€,,1.159043793040756,8.8,4,Super cookie ! Rapide et délicieux 😍,0
O001013,C0406,2025-11-22 18:21:00, Paris,WEB,Latte,2,3.3,,0.6676670553878521,14.1,4/5,"Livraison rapide, produit conforme.",0
O001932,C0044,18/10/2025 13:11,Nice, app,brownie,1,2.24€,,3.179082743838252,22.3,5,"Accueil top, commande nickel. !!!",0
O001151,C0406,22/11/2025 17:15,PARIS,w eb,TEA,1,2.29,STUDENT,4.47946728122154,16.5,4,,0
O002806,C0191,2025-10-08 19:56:00,marseille,  web  ,  cappuccino  ,1,3.78€,STUDENT,5.586057787407175,38.1,2,"Trop long, 38 min d'attente, inadmissible.",1
O000117,C0414,2025-12-15 08:53:00,Bordeaux ,app,Espresso,2,"2,16",,0.9826772462023806,11.0,5/5,"Parfait, rien à dire.",0
O000741,C0380,2025/12/24,Nice,web,TEA,1,2.68€,,2.374546464106382,13.7,3,"Parfait, rien à dire.",0
O002764,C0064,04/01/2026 18:52,MARSEILLE, web,  mocha  ,1,3.93,,2.4341093592116563,23.0,4,"Livraison  rapide,  produit  conforme.",0
O001975,C0051,2025/09/18,  Toulouse  ,app ,  sandwich  ,3,5.19,STUDENT,1.8590045478491373,22.6,5,"Parfait, rien à dire.",0
O001082,C0176,20/12/2025 20:45,Paris ,  app  ,TEA,1,250,HAPPYHOUR,1.8449229068862565,14.1,4,"Accueil top, commande nickel.",0
O001811,C0372,2025-10-09 10:13:00,Bordeaux,  app  , cookie,1,"1,35",,7.426698758097355,25.1,5,"Accueil top, commande nickel.",0
O000831,C0121,01/03/2026 07:51 PM,,store,Mocha,1,3.75,,0.0,13.0,5,,0
O000120,C0051,2025-11-19 12:48:00,  Toulouse  ,  app  , espresso,1,2.18,HAPPYHOUR,,21.7,2,"horrible expérience, remboursement ? !!!",1
O000657,C0228,07-10-25 10h29, Paris,  app  ,brownie,4,2.42,,1.6835836544167104,13.6,4/5,Super brownie ! Rapide et délicieux 😍,0
O002733,C0313,05/10/2025 13:39,Bordeaux ,app ,espresso,1,1.84,STUDENT,2.195674877563707,24.6,4,"Accueil top, commande nickel.",0
O002693,C0201,2025/11/16,Nantes ,app,AMERICANO,1,"2,00",,3.179779994787664,17.6,5,"Très bon, je recommanderai 👍",0
O002933,C0247,2025-09-17 09:11:00,paris,APP,Cappuccino,1,3.43,,2.9741659062262342,14.1,5,"Parfait, rien à dire.",0
O000636,C0158,2025-09-11 18:34:00,Lille,web ,tea ,4,"2,17",HAPPYHOUR,1.637042764545223,21.3,5,"Accueil top, commande nickel.",0
